setting,shape,seed,method,half,cells,lo_ratio,cov
n23,trunc_laplace,292027,S,2.6124567992260577,28,0.679566595464216,1.0
n23,trunc_laplace,292039,CP_PAC,2.1303567869565856,12,0.8781306161771699,0.9555103280062898
n23,trunc_laplace,292039,Oracle,1.8147664482434482,12,0.8781306161771699,0.9102316214525743
n23,trunc_laplace,292039,Oracle04,1.8420233247873907,12,0.8781306161771699,0.914756512667495
n23,trunc_laplace,292039,Plug,1.760062617422251,12,0.8781306161771699,0.9007527248658054
n23,trunc_laplace,292039,Dlow,1.8919607047576124,12,0.8781306161771699,0.9227200890567411
n23,trunc_laplace,292039,S,1.895740849794694,12,0.8781306161771699,0.9233061938718377
n23,trunc_laplace,292035,CP_PAC,2.362853216707789,18,0.7626349328089052,0.980522548259636
n23,trunc_laplace,292035,Oracle,2.0975460993455117,18,0.7626349328089052,0.95146643551882
n23,trunc_laplace,292035,Oracle04,2.125982527879455,18,0.7626349328089052,0.9549791657096294
n23,trunc_laplace,292035,Plug,2.1078706571711177,18,0.7626349328089052,0.9527538833325124
n23,trunc_laplace,292035,Dlow,2.198339512945675,18,0.7626349328089052,0.963461358392796
n23,trunc_laplace,292035,S,2.2027318040639767,18,0.7626349328089052,0.9639559340776587
n23,trunc_laplace,292037,CP_PAC,2.2913552125750467,17,0.768726027649381,0.9734658509701968
n23,trunc_laplace,292037,Oracle,2.0126517386815155,17,0.768726027649381,0.9403377616014974
n23,trunc_laplace,292037,Oracle04,2.0406779649897806,17,0.768726027649381,0.9441211693024436
n23,trunc_laplace,292037,Plug,2.02028221053666,17,0.768726027649381,0.9413788201054909
n23,trunc_laplace,292037,Dlow,2.1168300129242192,17,0.768726027649381,0.953859912865064
n23,trunc_laplace,292037,S,2.1210594477362523,17,0.768726027649381,0.9543784547619296
n23,trunc_laplace,292038,CP_PAC,2.1998958679419873,16,0.761227609822843,0.9636368645275959
n23,trunc_laplace,292038,Oracle,1.9015160881470883,16,0.761227609822843,0.9241971839466292
n23,trunc_laplace,292038,Oracle04,1.9290750403337198,16,0.761227609822843,0.928375775456235
n23,trunc_laplace,292038,Plug,1.9124175072814718,16,0.761227609822843,0.925864471437331
n23,trunc_laplace,292038,Dlow,2.015578560990098,16,0.761227609822843,0.9407380605728741
n23,trunc_laplace,292038,S,2.0196056949971712,16,0.761227609822843,0.9412868545193098
n23,trunc_laplace,292034,CP_PAC,2.743059219523654,23,0.8317624622675843,1.0
n23,trunc_laplace,292034,Oracle,2.527661188302721,23,0.8317624622675843,0.9949170816928645
n23,trunc_laplace,292034,Oracle04,2.5587007443475773,23,0.8317624622675843,0.9973619795894684
n23,trunc_laplace,292034,Plug,2.511238291919425,23,0.8317624622675843,0.9935911189030919
n23,trunc_laplace,292034,Dlow,2.5953115356388996,23,0.8317624622675843,1.0
n23,trunc_laplace,292034,S,2.6004969784424716,23,0.8317624622675843,1.0
n23,trunc_laplace,292036,CP_PAC,2.6405702270114437,22,0.7972319537036374,1.0
n23,trunc_laplace,292036,Oracle,2.4145782164389877,22,0.7972319537036374,0.9853094078487383
n23,trunc_laplace,292036,Oracle04,2.444859062089507,22,0.7972319537036374,0.9879941936645451
n23,trunc_laplace,292036,Plug,2.4092573555554955,22,0.7972319537036374,0.9848288234486602
n23,trunc_laplace,292036,Dlow,2.492650399550102,22,0.7972319537036374,0.9920626978917455
n23,trunc_laplace,292036,S,2.497630724994148,22,0.7972319537036374,0.9924751241495469
n23,trunc_laplace,292042,CP_PAC,1.8754872646189447,10,0.8684408017599602,0.9201387590590095
n23,trunc_laplace,292042,Oracle,1.474431321702712,10,0.8684408017599602,0.8414361353424682
n23,trunc_laplace,292042,Oracle04,1.501145203572785,10,0.8684408017599602,0.8477625839037395
n23,trunc_laplace,292042,Plug,1.4065094890301797,10,0.8684408017599602,0.8245339181638554
n23,trunc_laplace,292042,Dlow,1.5742838642000558,10,0.8684408017599602,0.8642080097182281
n23,trunc_laplace,292042,S,1.5774292896421644,10,0.8684408017599602,0.8648875174888633
n23,trunc_laplace,292041,CP_PAC,2.3567515155830683,17,0.7862576496902992,0.9799406505440809
n23,trunc_laplace,292041,Oracle,2.0904035968754244,17,0.7862576496902992,0.9505676342379616
n23,trunc_laplace,292041,Oracle04,2.1188007484140976,17,0.7862576496902992,0.9541018158140657
n23,trunc_laplace,292041,Plug,2.088011606326895,17,0.7862576496902992,0.9502651300667526
n23,trunc_laplace,292041,Dlow,2.185021577154948,17,0.7862576496902992,0.961947821702734
n23,trunc_laplace,292041,S,2.189387258984401,17,0.7862576496902992,0.9624462843771402
n23,trunc_laplace,292044,CP_PAC,2.290935702413799,16,0.8258248904313613,0.9734228737431363
n23,trunc_laplace,292044,Oracle,2.0121773110545402,16,0.8258248904313613,0.9402727593662692
n23,trunc_laplace,292044,Oracle04,2.040199804834539,16,0.8258248904313613,0.9440575429626943
n23,trunc_laplace,292044,Plug,1.9908635281164957,16,0.8258248904313613,0.9373190842677825
n23,trunc_laplace,292044,Dlow,2.098916348950891,16,0.8258248904313613,0.9516381013673652
n23,trunc_laplace,292044,S,2.1031099921908294,16,0.8258248904313613,0.9521619620625708
n23,trunc_laplace,292043,CP_PAC,2.574373940434059,22,0.7586527510643969,0.9985667615316747
n23,trunc_laplace,292043,Oracle,2.3405482837489004,22,0.7586527510643969,0.9783773093846515
n23,trunc_laplace,292043,Oracle04,2.370357869720817,22,0.7586527510643969,0.9812331805549825
n23,trunc_laplace,292043,Plug,2.349078003316332,22,0.7586527510643969,0.9792035777892536
n23,trunc_laplace,292043,Dlow,2.4299393844002966,22,0.7586527510643969,0.9866819690289086
n23,trunc_laplace,292043,S,2.4347944129858545,22,0.7586527510643969,0.9871112248696012
n23,trunc_laplace,292040,CP_PAC,2.7651959253086784,29,0.6723748123613525,1.0
n23,trunc_laplace,292040,Oracle,2.551827276400585,29,0.6723748123613525,0.9968273787967248
n23,trunc_laplace,292040,Oracle04,2.5830309235225046,29,0.6723748123613525,0.9992238191015606
n23,trunc_laplace,292040,Plug,2.582397099152713,29,0.6723748123613525,0.9991759134100868
n23,trunc_laplace,292040,Dlow,2.6483808523140824,29,0.6723748123613525,1.0
n23,trunc_laplace,292040,S,2.6536723278241197,29,0.6723748123613525,1.0
n23,trunc_laplace,292047,CP_PAC,2.1220806899970115,17,0.6333954928690629,0.9545033197586874
n23,trunc_laplace,292047,Oracle,1.8043009618641601,17,0.6333954928690629,0.9084597878455116
n23,trunc_laplace,292047,Oracle04,1.8315260665277993,17,0.6333954928690629,0.9130290864432902
n23,trunc_laplace,292047,Plug,1.8837610640361935,17,0.6333954928690629,0.9214407782884944
n23,trunc_laplace,292047,Dlow,1.9686812118102017,17,0.6333954928690629,0.9341745127504126
n23,trunc_laplace,292047,S,1.9726146447264914,17,0.6333954928690629,0.9347374373552126
n23,trunc_laplace,292048,CP_PAC,2.3273817580555036,16,0.8550748105285728,0.9770873570609999
n23,trunc_laplace,292048,Oracle,2.0557558815763737,16,0.8550748105285728,0.9461113201134834
n23,trunc_laplace,292048,Oracle04,2.0839869339541743,16,0.8550748105285728,0.9497544416704753
n23,trunc_laplace,292048,Plug,2.0188471244959736,16,0.8550748105285728,0.9411836571660106
n23,trunc_laplace,292048,Dlow,2.131559313706864,16,0.8550748105285728,0.9556559255409085
n23,trunc_laplace,292048,S,2.135818177720631,16,0.8550748105285728,0.9561701069834965
n23,trunc_laplace,292046,CP_PAC,2.5319819092419418,22,0.7200558902053287,0.9952621734059006
n23,trunc_laplace,292046,Oracle,2.292694578096683,22,0.7200558902053287,0.973602938097659
n23,trunc_laplace,292046,Oracle04,2.3222115571649655,22,0.7200558902053287,0.9765759577018545
n23,trunc_laplace,292046,Plug,2.3152228678277815,22,0.7200558902053287,0.9758802883640096
n23,trunc_laplace,292046,Dlow,2.3930199155491527,22,0.7200558902053287,0.9833456470414845
n23,trunc_laplace,292046,S,2.397801178888636,22,0.7200558902053287,0.9837849943206987
n23,trunc_laplace,292045,CP_PAC,2.485506639721634,26,0.6107149437387372,0.9914673621006891
n23,trunc_laplace,292045,Oracle,2.2398243261141477,26,0.6107149437387372,0.9680434419738881
n23,trunc_laplace,292045,Oracle04,2.2690306760649994,26,0.6107149437387372,0.9711524572733612
n23,trunc_laplace,292045,Plug,2.3001817111149174,26,0.6107149437387372,0.9743657457117265
n23,trunc_laplace,292045,Dlow,2.367137366215648,26,0.6107149437387372,0.980928905145122
n23,trunc_laplace,292045,S,2.3718669161182913,26,0.6107149437387372,0.9813754050149182
n23,trunc_laplace,292052,CP_PAC,2.2753980017261046,16,0.8017578992836667,0.9718177754322217
n23,trunc_laplace,292052,Oracle,1.9935946857402482,16,0.8017578992836667,0.9377012476101014
n23,trunc_laplace,292052,Oracle04,2.0215376550147544,16,0.8017578992836667,0.9415493134851851
n23,trunc_laplace,292052,Plug,1.9814531462411233,16,0.8017578992836667,0.9359939462767479
n23,trunc_laplace,292052,Dlow,2.0888423719812064,16,0.8017578992836667,0.9503702787776178
n23,trunc_laplace,292052,S,2.093015887374964,16,0.8017578992836667,0.9508971376798414
n23,trunc_laplace,292051,CP_PAC,2.5875404970188884,18,0.9022769294263989,0.9995637487828115
n23,trunc_laplace,292051,Oracle,2.3554092679412455,18,0.9022769294263989,0.979812147418361
n23,trunc_laplace,292051,Oracle04,2.3853151047073076,18,0.9022769294263989,0.9826330303146955
n23,trunc_laplace,292051,Plug,2.309750504972999,18,0.9022769294263989,0.9753320063382689
n23,trunc_laplace,292051,Dlow,2.4105540304184765,18,0.9022769294263989,0.9849461860673578
n23,trunc_laplace,292051,S,2.4153703269894304,18,0.9022769294263989,0.9853807240923049
n23,trunc_laplace,292053,CP_PAC,2.609490690052289,17,0.9654911815297423,1.0
n23,trunc_laplace,292053,Oracle,2.379895363090583,17,0.9654911815297423,0.9821283171062045
n23,trunc_laplace,292053,Oracle04,2.4099527267466962,17,0.9654911815297423,0.9848917815413243
n23,trunc_laplace,292053,Plug,2.3131340281483714,17,0.9654911815297423,0.9756713744451297
n23,trunc_laplace,292053,Dlow,2.418892474996037,17,0.9654911815297423,0.9856971218060644
n23,trunc_laplace,292053,S,2.423725431812528,17,0.9654911815297423,0.9861293832246265
n23,trunc_laplace,292049,CP_PAC,2.4950131688398915,22,0.7033130080856667,0.9922586285453963
n23,trunc_laplace,292049,Oracle,2.2506326643354484,22,0.7033130080856667,0.9692050432172903
n23,trunc_laplace,292049,Oracle04,2.2799008360733493,22,0.7033130080856667,0.9722856138120086
n23,trunc_laplace,292049,Plug,2.280290888331918,22,0.7033130080856667,0.9723260363950983
n23,trunc_laplace,292049,Dlow,2.357134158466096,22,0.7033130080856667,0.9799772507871904
n23,trunc_laplace,292049,S,2.3618437219197426,22,0.7033130080856667,0.9804265317909828
n23,trunc_laplace,292050,CP_PAC,2.4331599682493446,21,0.7093540938237967,0.9869669585991543
n23,trunc_laplace,292050,Oracle,2.1795709702465556,21,0.7093540938237967,0.9613222905030012
n23,trunc_laplace,292050,Oracle04,2.2084364493861712,21,0.7093540938237967,0.9645949087523431
n23,trunc_laplace,292050,Plug,2.208266609934761,21,0.7093540938237967,0.9645759399754235
n23,trunc_laplace,292050,Dlow,2.2891023975105314,21,0.7093540938237967,0.9732348377792639
n23,trunc_laplace,292050,S,2.2936760332343398,21,0.7093540938237967,0.973703270761523
n23,trunc_laplace,292055,CP_PAC,2.1686639577170697,14,0.8307744095581175,0.9600598334749115
n23,trunc_laplace,292055,Oracle,1.8628081344197047,14,0.8307744095581175,0.918121556891403
n23,trunc_laplace,292055,Oracle04,1.890226137599939,14,0.8307744095581175,0.9224503730141926
n23,trunc_laplace,292055,Plug,1.8376436460214494,14,0.8307744095581175,0.9140380925417559
n23,trunc_laplace,292055,Dlow,1.9554596013461467,14,0.8307744095581175,0.9322653123675693
n23,trunc_laplace,292055,S,1.9593666174319748,14,0.8307744095581175,0.9328322286411534
n23,trunc_laplace,292054,CP_PAC,2.355299680654652,22,0.64292039998237,0.9798016478846048
n23,trunc_laplace,292054,Oracle,2.088738174611239,22,0.64292039998237,0.9503570956760348
n23,trunc_laplace,292054,Oracle04,2.1171289266188693,22,0.64292039998237,0.9538966357864209
n23,trunc_laplace,292054,Plug,2.14484490889363,22,0.64292039998237,0.9572524010016832
n23,trunc_laplace,292054,Dlow,2.2213124226230536,22,0.64292039998237,0.9660232410808614
n23,trunc_laplace,292054,S,2.2257506137065532,22,0.64292039998237,0.9665111410006957
n23,trunc_laplace,292057,CP_PAC,2.400609687111735,16,0.8789837938823971,0.984042046704452
n23,trunc_laplace,292057,Oracle,2.141765211987801,16,0.8789837938823971,0.9568842937830566
n23,trunc_laplace,292057,Oracle04,2.1704335840608784,16,0.8789837938823971,0.9602656402467149
n23,trunc_laplace,292057,Plug,2.102475243392228,16,0.8789837938823971,0.9520828177319551
n23,trunc_laplace,292057,Dlow,2.2076080408474565,16,0.8789837938823971,0.9645023549014768
n23,trunc_laplace,292057,S,2.2120188505214875,16,0.8789837938823971,0.9649942326968077
n23,trunc_laplace,292058,CP_PAC,2.2823086758851545,16,0.803277421718706,0.9725348849224453
n23,trunc_laplace,292058,Oracle,2.001869722689393,16,0.803277421718706,0.9388525265341028
n23,trunc_laplace,292058,Oracle04,2.0298474262134936,16,0.803277421718706,0.9426721949898778
n23,trunc_laplace,292058,Plug,1.9899610387565496,16,0.803277421718706,0.937192561925241
n23,trunc_laplace,292058,Dlow,2.0961845708866593,16,0.803277421718706,0.9512956190749131
n23,trunc_laplace,292058,S,2.100372756023126,16,0.803277421718706,0.9518202923083179
n23,trunc_laplace,292056,CP_PAC,2.720030665158684,23,0.8112117617094335,1.0
n23,trunc_laplace,292056,Oracle,2.502364999532149,23,0.8112117617094335,0.9928651933556518
n23,trunc_laplace,292056,Oracle04,2.533228458516408,23,0.8112117617094335,0.995361445336135
n23,trunc_laplace,292056,Plug,2.492988661961921,23,0.8112117617094335,0.9920907776422272
n23,trunc_laplace,292056,Dlow,2.5748312119807064,23,0.8112117617094335,0.9986016166656375
n23,trunc_laplace,292056,S,2.5799757350158923,23,0.8112117617094335,0.998992610070021
n23,trunc_laplace,292060,CP_PAC,2.4252781042173233,17,0.840935002966836,0.9862677929693744
n23,trunc_laplace,292060,Oracle,2.170599553937621,17,0.840935002966836,0.9602849229932602
n23,trunc_laplace,292060,Oracle04,2.1994241878790857,17,0.840935002966836,0.963583704470294
n23,trunc_laplace,292060,Plug,2.1428235459678793,17,0.840935002966836,0.9570109267440707
n23,trunc_laplace,292060,Dlow,2.2464060666389924,17,0.840935002966836,0.9687523579367205
n23,trunc_laplace,292060,S,2.2508943949233604,17,0.840935002966836,0.9692330100321258
n23,trunc_laplace,292059,CP_PAC,2.2924422695624713,20,0.6569905564929249,0.9735771283799437
n23,trunc_laplace,292059,Oracle,2.013976270859689,20,0.6569905564929249,0.9405190681155435
n23,trunc_laplace,292059,Oracle04,2.042006889342072,20,0.6569905564929249,0.9442978359429546
n23,trunc_laplace,292059,Plug,2.069227261103332,20,0.6569905564929249,0.9478631403661482
n23,trunc_laplace,292059,Dlow,2.149578731752281,20,0.6569905564929249,0.9578159204250745
n23,trunc_laplace,292059,S,2.1538735986352013,20,0.6569905564929249,0.9583247842319187
n23,trunc_laplace,292064,CP_PAC,2.084664386372015,14,0.7468342743942549,0.9498405533527927
n23,trunc_laplace,292064,Oracle,1.75656249939375,14,0.7468342743942549,0.900127628497331
n23,trunc_laplace,292064,Oracle04,1.783649264760256,14,0.7468342743942549,0.9049061481193597
n23,trunc_laplace,292064,Plug,1.7781188147053735,14,0.7468342743942549,0.903941429946904
n23,trunc_laplace,292064,Dlow,1.8874484980167514,14,0.7468342743942549,0.9220174470451186
n23,trunc_laplace,292064,S,1.8912196276467612,14,0.7468342743942549,0.9226049151787217
n23,trunc_laplace,292063,CP_PAC,2.444836291815956,18,0.831640255353075,0.987992206478475
n23,trunc_laplace,292063,Oracle,2.193078229356577,18,0.831640255353075,0.9628659430679567
n23,trunc_laplace,292063,Oracle04,2.2220186054305318,18,0.831640255353075,0.966101024457835
n23,trunc_laplace,292063,Plug,2.172423350701502,18,0.831640255353075,0.9604965959881901
n23,trunc_laplace,292063,Dlow,2.2706038811810383,18,0.831640255353075,0.9713172517911735
n23,trunc_laplace,292063,S,2.275140556795411,18,0.831640255353075,0.9717909607901867
n23,trunc_laplace,292066,CP_PAC,2.4025919433900884,18,0.7905868493855873,0.9842230225335775
n23,trunc_laplace,292066,Oracle,2.1441082406340883,18,0.7905868493855873,0.9571644567506272
n23,trunc_laplace,292066,Oracle04,2.17278274090269,18,0.7905868493855873,0.960538259963144
n23,trunc_laplace,292066,Plug,2.1399963856213917,18,0.7905868493855873,0.9566723358857108
n23,trunc_laplace,292066,Dlow,2.234803218258284,18,0.7905868493855873,0.9674993388974311
n23,trunc_laplace,292066,S,2.2392683640052913,18,0.7905868493855873,0.9679833363650592
n23,trunc_laplace,292062,CP_PAC,2.5583056672208966,24,0.6966893789491231,0.997331355208269
n23,trunc_laplace,292062,Oracle,2.322454230958769,24,0.6966893789491231,0.9766000229961427
n23,trunc_laplace,292062,Oracle04,2.352152072561511,24,0.6966893789491231,0.9794995633948402
n23,trunc_laplace,292062,Plug,2.3522364545852725,24,0.6966893789491231,0.9795076747108615
n23,trunc_laplace,292062,Dlow,2.4261913332423566,24,0.6966893789491231,0.9863490962357162
n23,trunc_laplace,292062,S,2.4310388732067456,24,0.6966893789491231,0.9867793704751511
n23,trunc_laplace,292069,CP_PAC,1.9959315879872208,13,0.763717258692217,0.9380273807088848
n23,trunc_laplace,292069,Oracle,1.6404166442962198,13,0.763717258692217,0.8780357554743579
n23,trunc_laplace,292069,Oracle04,1.6672567623778076,13,0.763717258692217,0.8833812661351785
n23,trunc_laplace,292069,Plug,1.6564927647685888,13,0.763717258692217,0.8812554519253599
n23,trunc_laplace,292069,Dlow,1.7755529315249807,13,0.763717258692217,0.9034919501535894
n23,trunc_laplace,292069,S,1.7791004933666734,13,0.763717258692217,0.9041130780574564
n23,trunc_laplace,292068,CP_PAC,2.251474593078967,17,0.7464287795096479,0.9692949789885699
n23,trunc_laplace,292068,Oracle,1.964597684531922,17,0.7464287795096479,0.9335876591529146
n23,trunc_laplace,292068,Oracle04,1.9924110081364272,17,0.7464287795096479,0.9375357525344952
n23,trunc_laplace,292068,Plug,1.981214628294215,17,0.7464287795096479,0.9359601896838008
n23,trunc_laplace,292068,Dlow,2.0787504127682443,17,0.7464287795096479,0.9490867650657369
n23,trunc_laplace,292068,S,2.0829037643872277,17,0.7464287795096479,0.9496166323749491
n23,trunc_laplace,292065,CP_PAC,2.7037460920235947,23,0.8159289298729775,1.0
n23,trunc_laplace,292065,Oracle,2.4844832204006413,23,0.8159289298729775,0.9913817100822875
n23,trunc_laplace,292065,Oracle04,2.5152275404035835,23,0.8159289298729775,0.993915297125934
n23,trunc_laplace,292065,Plug,2.4730607451334596,23,0.8159289298729775,0.9904195093144015
n23,trunc_laplace,292065,Dlow,2.5564722422603285,23,0.8159289298729775,0.9971890720872045
n23,trunc_laplace,292065,S,2.5615800840007603,23,0.8159289298729775,0.9975847907056727
